1 1:128.70244 2:-5.3040633 3:-2.068459 4:-4.6292357 5:1.8977755 6:-0.666529 7:-0.93437403 8:-3.8831944 9:6.846763 10:0.5959882 11:2.7854562 12:-1.0798585 13:2.1909688 14:128.70244 15:-5.3040633 16:-2.068459 17:-4.6292357 18:1.8977755 19:-0.666529 20:-0.93437403 21:-3.8831944 22:6.846763 23:0.5959882 24:2.7854562 25:-1.0798585 26:2.1909688 
1 1:321.847 2:12.808223 3:3.2764733 4:-7.0004783 5:5.98307 6:-3.2675588 7:-1.9734789 8:-7.1302943 9:5.526402 10:1.0895952 11:4.2669644 12:-5.272782 13:6.413094 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:321.847 2:12.808223 3:3.2764733 4:-7.0004783 5:5.98307 6:-3.2675588 7:-1.9734789 8:-7.1302943 9:5.526402 10:1.0895952 11:4.2669644 12:-5.272782 13:6.413094 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:318.898 2:12.663888 3:2.623077 4:-5.2545066 5:6.3370633 6:-4.940336 7:-3.2252707 8:-6.629651 9:6.6864166 10:0.9085903 11:4.110058 12:-6.1525965 13:5.991739 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:318.898 2:12.663888 3:2.623077 4:-5.2545066 5:6.3370633 6:-4.940336 7:-3.2252707 8:-6.629651 9:6.6864166 10:0.9085903 11:4.110058 12:-6.1525965 13:5.991739 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:320.1589 2:11.181446 3:1.742201 4:-4.837918 5:5.9989567 6:-4.0996795 7:-3.2523003 8:-5.550709 9:7.260806 10:0.19118929 11:3.6940532 12:-5.7379766 13:6.6011333 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:320.1589 2:11.181446 3:1.742201 4:-4.837918 5:5.9989567 6:-4.0996795 7:-3.2523003 8:-5.550709 9:7.260806 10:0.19118929 11:3.6940532 12:-5.7379766 13:6.6011333 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.5864 2:12.771442 3:1.8058459 4:-4.5308294 5:6.5963836 6:-4.048994 7:-3.324117 8:-6.3761206 9:8.658676 10:-0.9218411 11:4.20176 12:-5.1599126 13:6.0951266 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:317.5864 2:12.771442 3:1.8058459 4:-4.5308294 5:6.5963836 6:-4.048994 7:-3.324117 8:-6.3761206 9:8.658676 10:-0.9218411 11:4.20176 12:-5.1599126 13:6.0951266 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:318.31952 2:11.620658 3:1.5910466 4:-2.9661462 5:6.8309402 6:-2.9938786 7:-3.392672 8:-6.1739235 9:8.562587 10:-1.7478195 11:4.107042 12:-5.4913945 13:5.8892083 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:318.31952 2:11.620658 3:1.5910466 4:-2.9661462 5:6.8309402 6:-2.9938786 7:-3.392672 8:-6.1739235 9:8.562587 10:-1.7478195 11:4.107042 12:-5.4913945 13:5.8892083 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:318.2356 2:12.677815 3:0.46497434 4:-1.8890756 5:5.747004 6:-3.5157828 7:-2.510184 8:-6.154166 9:7.8636394 10:-1.6928616 11:5.069968 12:-5.0435934 13:5.906684 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:318.2356 2:12.677815 3:0.46497434 4:-1.8890756 5:5.747004 6:-3.5157828 7:-2.510184 8:-6.154166 9:7.8636394 10:-1.6928616 11:5.069968 12:-5.0435934 13:5.906684 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:315.73557 2:12.787591 3:0.24641684 4:-1.338384 5:4.5535636 6:-4.0107083 7:-1.4016298 8:-7.041398 9:8.831937 10:-2.1349416 11:4.926526 12:-4.7831783 13:5.2156887 14:94.73217 15:4.1390815 16:0.075987786 17:-0.3215604 18:1.5988605 19:-1.1590058 20:-0.5584697 21:-2.2291002 22:2.510568 23:-0.7337469 24:1.3972174 25:-1.4007285 26:1.6056913 
1 1:315.73557 2:12.787591 3:0.24641684 4:-1.338384 5:4.5535636 6:-4.0107083 7:-1.4016298 8:-7.041398 9:8.831937 10:-2.1349416 11:4.926526 12:-4.7831783 13:5.2156887 14:315.73557 15:12.787591 16:0.24641684 17:-1.338384 18:4.5535636 19:-4.0107083 20:-1.4016298 21:-7.041398 22:8.831937 23:-2.1349416 24:4.926526 25:-4.7831783 26:5.2156887 
1 1:314.21054 2:15.021047 3:0.12064939 4:-0.41326222 5:5.449148 6:-4.0131125 7:-1.6745648 8:-8.445195 9:8.461463 10:-3.0853102 11:4.2575955 12:-4.371304 13:5.0642257 14:314.21054 15:15.021047 16:0.12064939 17:-0.41326222 18:5.449148 19:-4.0131125 20:-1.6745648 21:-8.445195 22:8.461463 23:-3.0853102 24:4.2575955 25:-4.371304 26:5.0642257 
