2 1:148.73845 2:5.965197 3:4.819879 4:-0.81120324 5:2.5759306 6:-8.238283 7:-0.101535924 8:-2.9379292 9:3.5203135 10:-3.3485343 11:5.0508685 12:-2.246202 13:-0.31486708 14:148.73845 15:5.965197 16:4.819879 17:-0.81120324 18:2.5759306 19:-8.238283 20:-0.101535924 21:-2.9379292 22:3.5203135 23:-3.3485343 24:5.0508685 25:-2.246202 26:-0.31486708 
2 1:234.35562 2:5.3892927 3:3.3984337 4:-3.8198075 5:3.8261092 6:-0.3033995 7:5.31708 8:-0.82677317 9:4.05535 10:-4.060334 11:3.5616078 12:-0.8516294 13:3.6606805 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:234.51794 2:5.4277105 3:4.5536394 4:-2.3592236 5:4.8866715 6:1.0573658 7:7.5297003 8:-0.4740089 9:3.8293326 10:-2.049469 11:2.3163016 12:-3.59145 13:2.904298 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:236.51172 2:3.642809 3:4.1929545 4:-2.679131 5:1.80175 6:-3.9678283 7:5.7893524 8:-1.470798 9:4.656001 10:0.04814366 11:5.6136813 12:-2.3513865 13:2.4382925 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:236.47728 2:5.066494 3:5.400529 4:-1.1292851 5:2.4174507 6:-3.1833096 7:6.0665417 8:-1.0745385 9:5.446647 10:-0.58526176 11:4.446762 12:-1.8345281 13:2.965692 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:249.37392 2:15.081974 3:13.168987 4:-0.9854194 5:2.2158372 6:-6.559811 7:1.0047328 8:-5.3120537 9:5.3564577 10:-4.624209 11:4.9961095 12:-2.9102743 13:1.899839 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:263.07095 2:23.898363 3:17.002268 4:-2.2859242 5:2.7910614 6:-8.033759 7:1.1554655 8:-5.4300265 9:6.637109 10:-4.308849 11:5.0735307 12:-4.4410863 13:3.8483086 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:279.3942 2:30.045115 3:12.806934 4:-4.258108 5:5.8608966 6:-9.87309 7:0.94437844 8:-7.014581 9:7.724715 10:-2.9093904 11:4.9000993 12:-6.023938 13:3.590927 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:283.06097 2:29.155762 3:11.45349 4:-4.8182373 5:5.878471 6:-10.618681 7:0.49199662 8:-7.3407516 9:7.8513436 10:-2.0425777 11:4.567126 12:-5.8763237 13:3.7477183 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:290.23874 2:27.454962 3:12.895763 4:-3.8162196 5:6.56908 6:-9.652332 7:-1.5059513 8:-7.370467 9:7.702455 10:-2.1023538 11:4.765772 12:-6.1435494 13:4.4781785 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:289.6212 2:30.070505 3:12.030277 4:-3.5001545 5:7.5730743 6:-11.137628 7:-1.6317964 8:-6.699915 9:8.616018 10:-2.7206013 11:5.7049675 12:-7.01039 13:4.4845233 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:291.32852 2:30.842 3:10.680695 4:-3.3591945 5:7.795665 6:-10.850445 7:-0.48156437 8:-9.485654 9:7.583809 10:-3.0903773 11:5.307049 12:-5.594146 13:4.1638346 14:87.153786 15:9.246072 16:3.3653405 17:-1.1651949 18:2.4985878 19:-3.0299468 20:-0.43937 21:-2.4440985 22:2.223751 23:-0.84401184 24:1.5867001 25:-1.8671975 26:1.3737147 
2 1:292.8412 2:31.587414 3:10.8078375 4:-4.727731 5:9.250678 6:-10.995318 7:-0.94040954 8:-8.531823 9:6.7468834 10:-2.9860945 11:4.8627973 12:-6.0284142 13:4.1729426 14:292.8412 15:31.587414 16:10.8078375 17:-4.727731 18:9.250678 19:-10.995318 20:-0.94040954 21:-8.531823 22:6.7468834 23:-2.9860945 24:4.8627973 25:-6.0284142 26:4.1729426 
2 1:289.65674 2:32.03957 3:10.529554 4:-3.5733993 5:8.783595 6:-9.62147 7:-1.673074 8:-8.597467 9:7.3631525 10:-3.051614 11:5.637207 12:-6.1877418 13:4.8455877 14:289.65674 15:32.03957 16:10.529554 17:-3.5733993 18:8.783595 19:-9.62147 20:-1.673074 21:-8.597467 22:7.3631525 23:-3.051614 24:5.637207 25:-6.1877418 26:4.8455877 
